contribution_id,type,timestamp,user_id,user_creation_ts,industry,company_country,company_id,company_creation_ts,creator_user_id,referral_source,landing_page
7811,deleted,12/14/2020 10:32:23,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7812,updated,12/13/2020 16:05:57,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7813,created,12/13/2020 16:02:43,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7814,created,12/13/2020 16:02:07,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7815,updated,12/8/2020 9:03:58,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7816,updated,12/8/2020 8:59:12,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7817,updated,12/8/2020 8:02:20,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7818,updated,12/8/2020 7:56:25,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7819,created,12/7/2020 12:27:38,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7820,created,12/7/2020 12:15:47,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7821,updated,12/7/2020 7:09:16,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7822,deleted,12/6/2020 13:53:49,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7823,created,12/6/2020 13:13:06,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7824,deleted,1/21/2021 21:16:26,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7825,updated,1/26/2021 13:41:49,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7826,deleted,1/27/2021 10:30:28,401d9619-67b1-4547-a205-53514c863f74,6/8/2020 11:49:37,Education Management,United Arab Emirates,654320b1-9990-4b3e-be69-e38e3540ea36,6/8/2020 11:51:00,401d9619-67b1-4547-a205-53514c863f74,google_organic,position_page
7827,created,12/1/2020 14:05:28,1ab44e1f-e111-47ce-becf-8d200dde9c0b,7/20/2018 12:09:44,Entertainment,United Kingdom,bb3f21d3-8eb6-4d0a-aa13-d630a03f25b6,7/20/2018 12:09:45,,google_organic,position_page
7828,created,12/1/2020 14:04:51,1ab44e1f-e111-47ce-becf-8d200dde9c0b,7/20/2018 12:09:44,Entertainment,United Kingdom,bb3f21d3-8eb6-4d0a-aa13-d630a03f25b6,7/20/2018 12:09:45,,google_organic,position_page
7829,updated,1/31/2021 17:36:01,6c4d711c-84f9-4b2a-b33f-53737f6860e7,11/13/2020 17:37:11,Internet,United States,41c3ec52-38a7-4ca6-bf13-0be34bd5f82b,3/29/2018 0:47:44,,direct,/
7830,updated,12/2/2020 16:36:38,c2160a28-592c-4419-9c81-8d086e3bed07,7/14/2020 14:24:59,Law Practice,United States,68c06aaa-22b8-44ca-9fcd-892bdcd8b11d,7/14/2020 14:00:27,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7831,updated,12/2/2020 16:36:07,c2160a28-592c-4419-9c81-8d086e3bed07,7/14/2020 14:24:59,Law Practice,United States,68c06aaa-22b8-44ca-9fcd-892bdcd8b11d,7/14/2020 14:00:27,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7832,updated,12/2/2020 16:35:38,c2160a28-592c-4419-9c81-8d086e3bed07,7/14/2020 14:24:59,Law Practice,United States,68c06aaa-22b8-44ca-9fcd-892bdcd8b11d,7/14/2020 14:00:27,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7833,updated,12/2/2020 16:35:13,c2160a28-592c-4419-9c81-8d086e3bed07,7/14/2020 14:24:59,Law Practice,United States,68c06aaa-22b8-44ca-9fcd-892bdcd8b11d,7/14/2020 14:00:27,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7834,updated,12/2/2020 16:33:39,c2160a28-592c-4419-9c81-8d086e3bed07,7/14/2020 14:24:59,Law Practice,United States,68c06aaa-22b8-44ca-9fcd-892bdcd8b11d,7/14/2020 14:00:27,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7835,updated,12/2/2020 16:32:59,c2160a28-592c-4419-9c81-8d086e3bed07,7/14/2020 14:24:59,Law Practice,United States,68c06aaa-22b8-44ca-9fcd-892bdcd8b11d,7/14/2020 14:00:27,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7836,created,12/2/2020 16:31:49,c2160a28-592c-4419-9c81-8d086e3bed07,7/14/2020 14:24:59,Law Practice,United States,68c06aaa-22b8-44ca-9fcd-892bdcd8b11d,7/14/2020 14:00:27,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7837,updated,12/16/2020 18:11:23,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7838,created,12/16/2020 18:10:49,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7839,updated,12/16/2020 18:08:32,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7840,updated,12/16/2020 18:07:54,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7841,updated,12/16/2020 18:05:04,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7842,created,12/16/2020 18:03:17,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7843,updated,12/16/2020 18:00:49,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7844,created,12/16/2020 18:04:14,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7845,created,12/16/2020 18:03:44,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7846,deleted,12/16/2020 18:00:13,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7847,deleted,12/8/2020 15:17:16,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7848,created,12/8/2020 15:16:30,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7849,created,12/8/2020 15:15:53,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7850,created,12/8/2020 15:15:32,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7851,created,12/8/2020 15:15:05,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7852,created,12/8/2020 15:14:42,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7853,created,12/8/2020 15:12:10,7b6d9a52-fbd7-498d-a712-5d10f3c4b3a0,9/4/2020 16:50:12,Computer Software,Canada,aa279fd3-3a35-4eb8-99af-e012b9d818c6,5/5/2020 17:07:24,c6e0fc85-c669-461b-9df9-cac4215e5fa8,google_organic,position_page
7854,updated,12/9/2020 12:48:52,ff19c730-e0fe-4914-b51a-c1953fe80da2,8/4/2020 14:35:01,Internet,United States,fd7700c1-7ff0-4989-b33e-41b76b42302e,3/23/2019 1:26:23,5196ef1b-8176-48c2-aaa7-bbbc0fee2e47,google_organic,position_page
7855,updated,12/4/2020 14:26:26,ff19c730-e0fe-4914-b51a-c1953fe80da2,8/4/2020 14:35:01,Internet,United States,fd7700c1-7ff0-4989-b33e-41b76b42302e,3/23/2019 1:26:23,5196ef1b-8176-48c2-aaa7-bbbc0fee2e47,google_organic,position_page
7856,updated,1/25/2021 7:08:03,ba808485-44b0-4323-b695-a9d78e38aecd,5/18/2020 3:35:12,Human Resources,Australia,6b4dce21-72e8-4b56-b579-4ffd8ebb0567,5/18/2020 3:36:12,ba808485-44b0-4323-b695-a9d78e38aecd,google_organic,org_chart
7857,created,1/12/2021 6:07:58,d8ed8474-2301-4afb-8a64-d3eec694807d,8/29/2020 13:59:33,Design,Singapore,dbe3b1e5-5af1-4af5-b863-acb3a41ef30e,12/6/2019 7:13:50,c8af332f-f60f-40b3-b9ce-3199f8dbf791,google_organic,position_page
7858,created,1/7/2021 13:23:46,d8ed8474-2301-4afb-8a64-d3eec694807d,8/29/2020 13:59:33,Design,Singapore,dbe3b1e5-5af1-4af5-b863-acb3a41ef30e,12/6/2019 7:13:50,c8af332f-f60f-40b3-b9ce-3199f8dbf791,google_organic,position_page
7859,created,1/19/2021 15:01:35,e532e3ef-7053-47d6-8611-43843c91033e,7/10/2020 10:54:00,Financial Services,,c55db1c3-d634-4b2f-adfe-bfd9c29f4c01,7/10/2020 10:54:39,e532e3ef-7053-47d6-8611-43843c91033e,direct,/
7860,updated,1/6/2021 12:29:31,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7861,updated,1/6/2021 9:51:10,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7862,updated,1/6/2021 9:47:09,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7863,updated,1/6/2021 9:45:40,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7864,updated,1/6/2021 9:45:21,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7865,updated,1/6/2021 9:45:04,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7866,created,1/6/2021 9:44:23,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7867,updated,1/6/2021 9:39:58,b9738f22-ff15-4679-94b4-f603259da03c,11/11/2020 13:21:51,Computer & Network Security,United States,eed0c74d-5cfd-4dab-8708-81e6d3d2a46e,11/11/2020 13:22:18,b9738f22-ff15-4679-94b4-f603259da03c,google_organic,org_chart
7868,created,12/12/2020 2:15:57,41f93135-6040-454a-9c12-93c6e10d88ff,7/28/2020 22:24:28,Non-Profit Organization Management,United States,5f5e7aab-0bd7-48fa-a553-647c3cbfdc68,7/28/2020 22:12:36,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7869,updated,12/12/2020 2:14:08,41f93135-6040-454a-9c12-93c6e10d88ff,7/28/2020 22:24:28,Non-Profit Organization Management,United States,5f5e7aab-0bd7-48fa-a553-647c3cbfdc68,7/28/2020 22:12:36,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7870,created,12/12/2020 2:13:29,41f93135-6040-454a-9c12-93c6e10d88ff,7/28/2020 22:24:28,Non-Profit Organization Management,United States,5f5e7aab-0bd7-48fa-a553-647c3cbfdc68,7/28/2020 22:12:36,9a57a5c0-3af2-4ddf-a3ea-1126068db531,google_organic,position_page
7871,created,1/5/2021 13:35:48,a842cb15-6093-42ee-a567-681eaba92f31,10/19/2020 0:51:18,Renewables & Environment,,5d68ccd1-717d-40e4-8d07-5901188a5181,10/19/2020 0:53:27,a842cb15-6093-42ee-a567-681eaba92f31,google_organic,position_page
7872,created,1/25/2021 11:04:43,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7873,created,1/25/2021 11:04:15,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7874,created,1/25/2021 11:03:16,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7875,created,1/25/2021 11:02:38,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7876,deleted,1/25/2021 11:02:06,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7877,created,1/25/2021 11:01:13,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7878,updated,1/25/2021 11:00:05,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7879,deleted,1/25/2021 10:59:08,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7880,deleted,1/25/2021 10:58:54,a44d6e6d-02c9-4924-84a0-f27dd973cc4f,8/26/2020 12:10:31,Insurance,United Kingdom,9badc7e5-260f-4d8f-9d09-d84ea4d8cc7b,8/21/2020 12:15:17,0455fe91-efc5-488d-8ab4-bb7ad97d0456,google_organic,/insights/meet-the-most-influential-people-behind-the-scenes-of-silicon-valleys-most
7881,updated,1/12/2021 15:18:34,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7882,updated,1/12/2021 15:18:24,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7883,created,1/12/2021 15:17:14,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7884,created,1/12/2021 15:17:56,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7885,updated,1/12/2021 15:17:40,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7886,created,1/5/2021 22:06:11,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7887,updated,12/9/2020 18:08:37,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7888,created,12/7/2020 15:53:54,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7889,created,12/7/2020 15:53:10,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7890,updated,12/7/2020 15:50:39,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7891,created,12/7/2020 15:49:38,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7892,created,12/7/2020 15:51:50,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7893,created,12/7/2020 15:48:00,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7894,updated,12/1/2020 15:37:31,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7895,created,12/1/2020 15:35:07,5a52f294-83c0-404a-a934-41352816edad,7/13/2020 14:25:44,Computer Software,,275d7b02-0d03-47ac-9882-5650ba637273,5/21/2020 20:46:30,91fc30ee-6472-4dff-9fcc-592cbcd39f77,google_organic,org_chart
7896,updated,12/20/2020 4:18:13,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7897,updated,12/20/2020 4:17:54,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7898,updated,12/20/2020 4:14:56,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7899,updated,12/20/2020 4:14:39,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7900,updated,12/20/2020 4:14:28,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7901,deleted,12/20/2020 4:14:14,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7902,updated,12/20/2020 4:13:57,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7903,updated,12/20/2020 4:13:37,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7904,updated,12/20/2020 4:13:28,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
7905,updated,12/20/2020 4:12:55,2d8b4ab4-a4a0-4be8-a208-7418be355a24,9/20/2020 18:44:17,Insurance,United States,e73270e1-6a67-41a7-a617-08fe663d7c41,9/20/2020 18:44:34,2d8b4ab4-a4a0-4be8-a208-7418be355a24,google_organic,position_page
